series_id,year,value,supersector,industry,datatype,period
CES0800000003,2021,29.97,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,February
CES0800000003,2021,29.97,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,March
CES0800000003,2021,30.11,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,April
CES0800000003,2021,30.29,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,May
CES0800000003,2021,30.45,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,June
CES0800000003,2021,30.56,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,July
CES0800000003,2021,30.68,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,August
CES0800000003,2021,30.87,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,September
CES0800000003,2021,31.08,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,October
CES0800000003,2021,31.17,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,November
CES0800000003,2021,31.33,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,December
CES0800000003,2022,31.57,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,January
CES0800000003,2022,31.59,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,February
CES0800000003,2022,31.79,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,March
CES0800000003,2022,31.89,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,April
CES0800000003,2022,32.02,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,May
CES0800000003,2022,32.15,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,June
CES0800000003,2022,32.29,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,July
CES0800000003,2022,32.41,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,August
CES0800000003,2022,32.5,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,September
CES0800000003,2022,32.66,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,October
CES0800000003,2022,32.79,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,November
CES0800000003,2022,32.89,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,December
CES0800000003,2023,33.01,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,January
CES0800000003,2023,33.1,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,February
CES0800000003,2023,33.25,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,March
CES0800000003,2023,33.37,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,April
CES0800000003,2023,33.47,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,May
CES0800000003,2023,33.62,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,June
CES0800000003,2023,33.74,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,July
CES0800000003,2023,33.82,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,August
CES0800000003,2023,33.91,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,September
CES0800000003,2023,33.98,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,October
CES0800000003,2023,34.1,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,November
CES0800000003,2023,34.2,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,December
CES0800000003,2024,34.38,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,January
CES0800000003,2024,34.43,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,February
CES0800000003,2024,34.53,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,March
CES0800000003,2024,34.59,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,April
CES0800000003,2024,34.73,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,May
CES0800000003,2024,34.81,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,June
CES0800000003,2024,34.9,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,July
CES0800000003,2024,35.05,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,August
CES0800000003,2024,35.15,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,September
CES0800000003,2024,35.29,Private service-providing,Private service-providing,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,October
CES0800000011,2014,794.48,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0800000011,2014,795.06,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0800000011,2014,799.87,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0800000011,2014,800.87,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0800000011,2014,802.86,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0800000011,2014,804.53,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0800000011,2014,805.53,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0800000011,2014,809.95,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0800000011,2014,807.86,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0800000011,2014,810.95,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0800000011,2014,814.29,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0800000011,2014,812.96,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0800000011,2015,817.3,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0800000011,2015,818.63,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0800000011,2015,818.18,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0800000011,2015,819.51,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0800000011,2015,824.98,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0800000011,2015,824.98,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0800000011,2015,825.98,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0800000011,2015,828.65,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0800000011,2015,829.66,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0800000011,2015,832.33,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0800000011,2015,833.66,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0800000011,2015,833.33,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0800000011,2016,838.67,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0800000011,2016,835.5,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0800000011,2016,838.16,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0800000011,2016,840.49,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0800000011,2016,839.3,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0800000011,2016,840.62,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0800000011,2016,845.82,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0800000011,2016,843.94,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0800000011,2016,848.48,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0800000011,2016,852.15,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0800000011,2016,850.25,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0800000011,2016,850.58,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0800000011,2017,855.81,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0800000011,2017,855.56,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0800000011,2017,857.22,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0800000011,2017,861.47,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0800000011,2017,860.21,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0800000011,2017,864.47,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0800000011,2017,867.8,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0800000011,2017,866.19,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0800000011,2017,869.84,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0800000011,2017,869.84,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0800000011,2017,876.08,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0800000011,2017,876.79,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0800000011,2018,877.81,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0800000011,2018,883.76,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0800000011,2018,885.11,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0800000011,2018,886.78,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0800000011,2018,889.44,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0800000011,2018,894.12,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0800000011,2018,893.11,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0800000011,2018,899.8,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0800000011,2018,901.1,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0800000011,2018,903.1,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0800000011,2018,905.43,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0800000011,2018,909.09,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0800000011,2019,911.09,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0800000011,2019,914.75,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0800000011,2019,920.84,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0800000011,2019,917.08,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0800000011,2019,919.75,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0800000011,2019,922.74,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0800000011,2019,922.63,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0800000011,2019,929.07,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0800000011,2019,930.07,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0800000011,2019,929.27,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0800000011,2019,933.58,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0800000011,2019,933.58,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0800000011,2020,933.09,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0800000011,2020,939.89,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0800000011,2020,936.44,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0800000011,2020,1001.0,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0800000011,2020,1001.49,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0800000011,2020,982.8,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0800000011,2020,982.13,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0800000011,2020,988.42,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0800000011,2020,992.71,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0800000011,2020,993.38,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0800000011,2020,996.42,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0800000011,2020,1007.58,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0800000011,2021,1011.58,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0800000011,2021,1006.99,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0800000011,2021,1015.98,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0800000011,2021,1020.73,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0800000011,2021,1026.83,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0800000011,2021,1029.21,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0800000011,2021,1032.93,Private service-providing,Private service-providing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
