series_id        	sector_code	measure_code	duration_code	base_year	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
MPU0483182       	0483	18	2	2017	Contribution of labor composition to labor productivity for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483183       	0483	18	3	-	Contribution of labor composition to labor productivity for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483192       	0483	19	2	2017	Contribution of research and development (R&D) intensity to labor productivity for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483193       	0483	19	3	-	Contribution of research and development (R&D) intensity to labor productivity for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483202       	0483	20	2	2017	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483203       	0483	20	3	-	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483212       	0483	21	2	2017	Unit labor costs for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483213       	0483	21	3	-	Unit labor costs for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483222       	0483	22	2	2017	Unit capital costs for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483223       	0483	22	3	-	Unit capital costs for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483512       	0483	51	2	2017	Real sectoral output for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483513       	0483	51	3	-	Real sectoral output for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483552       	0483	55	2	2017	Energy input for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483553       	0483	55	3	-	Energy input for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483562       	0483	56	2	2017	Materials input for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483563       	0483	56	3	-	Materials input for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483572       	0483	57	2	2017	Services Input for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483573       	0483	57	3	-	Services Input for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483611       	0483	61	1	-	Sectoral output, billions of current dollars for Water transportation (NAICS 483), Levels		1987	A01	2022	A01
MPU0483621       	0483	62	1	-	Capital costs, billions of current dollars for Water transportation (NAICS 483), Levels		1987	A01	2022	A01
MPU0483631       	0483	63	1	-	Labor costs, billions of current dollars for Water transportation (NAICS 483), Levels		1987	A01	2022	A01
MPU0483641       	0483	64	1	-	Energy costs, billions of current dollars for Water transportation (NAICS 483), Levels		1987	A01	2022	A01
MPU0483651       	0483	65	1	-	Materials costs, billions of current dollars for Water transportation (NAICS 483), Levels		1987	A01	2022	A01
MPU0483661       	0483	66	1	-	Services costs, billions of current dollars for Water transportation (NAICS 483), Levels		1987	A01	2022	A01
MPU0483671       	0483	67	1	-	Capital share for Water transportation (NAICS 483), Levels		1987	A01	2022	A01
MPU0483681       	0483	68	1	-	Labor share for Water transportation (NAICS 483), Levels		1987	A01	2022	A01
MPU0483691       	0483	69	1	-	Energy share for Water transportation (NAICS 483), Levels		1987	A01	2022	A01
MPU0483701       	0483	70	1	-	Materials share for Water transportation (NAICS 483), Levels		1987	A01	2022	A01
MPU0483711       	0483	71	1	-	Services share for Water transportation (NAICS 483), Levels		1987	A01	2022	A01
MPU0483742       	0483	74	2	2017	Contribution of energy intensity to labor productivity for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483743       	0483	74	3	-	Contribution of energy intensity to labor productivity for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483762       	0483	76	2	2017	Contribution of materials intensity to labor productivity for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483763       	0483	76	3	-	Contribution of materials intensity to labor productivity for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483772       	0483	77	2	2017	Contribution of services intensity to labor productivity for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483773       	0483	77	3	-	Contribution of services intensity to labor productivity for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0483782       	0483	78	2	2017	Contribution of intermediate inputs intensity to labor productivity for Water transportation (NAICS 483), Indexes = 100.000		1987	A01	2022	A01
MPU0483783       	0483	78	3	-	Contribution of intermediate inputs intensity to labor productivity for Water transportation (NAICS 483), % Change Year Ago		1988	A01	2022	A01
MPU0484012       	0484	01	2	2017	Total factor productivity for Truck transportation (NAICS 484), Indexes = 100.000	04	1987	A01	2022	A01
MPU0484013       	0484	01	3	-	Total factor productivity for Truck transportation (NAICS 484), % Change Year Ago	04	1988	A01	2022	A01
MPU0484032       	0484	03	2	2017	Combined inputs for Truck transportation (NAICS 484), Indexes = 100.000	06	1987	A01	2022	A01
MPU0484033       	0484	03	3	-	Combined inputs for Truck transportation (NAICS 484), % Change Year Ago	06	1988	A01	2022	A01
MPU0484042       	0484	04	2	2017	Capital input for Truck transportation (NAICS 484), Indexes = 100.000	00	1987	A01	2022	A01
MPU0484043       	0484	04	3	-	Capital input for Truck transportation (NAICS 484), % Change Year Ago	00	1988	A01	2022	A01
MPU0484052       	0484	05	2	2017	Labor input for Truck transportation (NAICS 484), Indexes = 100.000	03	1987	A01	2022	A01
MPU0484053       	0484	05	3	-	Labor input for Truck transportation (NAICS 484), % Change Year Ago	03	1988	A01	2022	A01
MPU0484062       	0484	06	2	2017	Labor productivity for Truck transportation (NAICS 484), Indexes = 100.000	08	1987	A01	2022	A01
MPU0484063       	0484	06	3	-	Labor productivity for Truck transportation (NAICS 484), % Change Year Ago	08	1988	A01	2022	A01
MPU0484072       	0484	07	2	2017	Capital productivity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484073       	0484	07	3	-	Capital productivity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484082       	0484	08	2	2017	Capital intensity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484083       	0484	08	3	-	Capital intensity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484152       	0484	15	2	2017	Contribution of capital intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484153       	0484	15	3	-	Contribution of capital intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484162       	0484	16	2	2017	Contribution of information processing equipment (IPE) intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484163       	0484	16	3	-	Contribution of information processing equipment (IPE) intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484172       	0484	17	2	2017	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484173       	0484	17	3	-	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484182       	0484	18	2	2017	Contribution of labor composition to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484183       	0484	18	3	-	Contribution of labor composition to labor productivity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484192       	0484	19	2	2017	Contribution of research and development (R&D) intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484193       	0484	19	3	-	Contribution of research and development (R&D) intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484202       	0484	20	2	2017	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484203       	0484	20	3	-	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484212       	0484	21	2	2017	Unit labor costs for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484213       	0484	21	3	-	Unit labor costs for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484222       	0484	22	2	2017	Unit capital costs for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484223       	0484	22	3	-	Unit capital costs for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484512       	0484	51	2	2017	Real sectoral output for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484513       	0484	51	3	-	Real sectoral output for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484552       	0484	55	2	2017	Energy input for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484553       	0484	55	3	-	Energy input for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484562       	0484	56	2	2017	Materials input for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484563       	0484	56	3	-	Materials input for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484572       	0484	57	2	2017	Services Input for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484573       	0484	57	3	-	Services Input for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484611       	0484	61	1	-	Sectoral output, billions of current dollars for Truck transportation (NAICS 484), Levels		1987	A01	2022	A01
MPU0484621       	0484	62	1	-	Capital costs, billions of current dollars for Truck transportation (NAICS 484), Levels		1987	A01	2022	A01
MPU0484631       	0484	63	1	-	Labor costs, billions of current dollars for Truck transportation (NAICS 484), Levels		1987	A01	2022	A01
MPU0484641       	0484	64	1	-	Energy costs, billions of current dollars for Truck transportation (NAICS 484), Levels		1987	A01	2022	A01
MPU0484651       	0484	65	1	-	Materials costs, billions of current dollars for Truck transportation (NAICS 484), Levels		1987	A01	2022	A01
MPU0484661       	0484	66	1	-	Services costs, billions of current dollars for Truck transportation (NAICS 484), Levels		1987	A01	2022	A01
MPU0484671       	0484	67	1	-	Capital share for Truck transportation (NAICS 484), Levels		1987	A01	2022	A01
MPU0484681       	0484	68	1	-	Labor share for Truck transportation (NAICS 484), Levels		1987	A01	2022	A01
MPU0484691       	0484	69	1	-	Energy share for Truck transportation (NAICS 484), Levels		1987	A01	2022	A01
MPU0484701       	0484	70	1	-	Materials share for Truck transportation (NAICS 484), Levels		1987	A01	2022	A01
MPU0484711       	0484	71	1	-	Services share for Truck transportation (NAICS 484), Levels		1987	A01	2022	A01
MPU0484742       	0484	74	2	2017	Contribution of energy intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484743       	0484	74	3	-	Contribution of energy intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484762       	0484	76	2	2017	Contribution of materials intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484763       	0484	76	3	-	Contribution of materials intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484772       	0484	77	2	2017	Contribution of services intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484773       	0484	77	3	-	Contribution of services intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0484782       	0484	78	2	2017	Contribution of intermediate inputs intensity to labor productivity for Truck transportation (NAICS 484), Indexes = 100.000		1987	A01	2022	A01
MPU0484783       	0484	78	3	-	Contribution of intermediate inputs intensity to labor productivity for Truck transportation (NAICS 484), % Change Year Ago		1988	A01	2022	A01
MPU0485012       	0485	01	2	2017	Total factor productivity for Transit and ground passenger transportation (NAICS 485), Indexes = 100.000	04	1987	A01	2022	A01
MPU0485013       	0485	01	3	-	Total factor productivity for Transit and ground passenger transportation (NAICS 485), % Change Year Ago	04	1988	A01	2022	A01
